player_id,player_name,trade_year,team_traded_from,team_traded_to
226,Antonio Lang,1998-99,Miami Heat,Cleveland Cavaliers
226,Antonio Lang,1999-00,Cleveland Cavaliers,Toronto Raptors
226,Antonio Lang,1999-00,Toronto Raptors,Philadelphia 76ers
686,Antonio McDyess,1997-98,Denver Nuggets,Phoenix Suns
686,Antonio McDyess,1998-99,Phoenix Suns,Denver Nuggets
686,Antonio McDyess,2003-04,Denver Nuggets,New York Knicks
686,Antonio McDyess,2003-04,New York Knicks,Phoenix Suns
686,Antonio McDyess,2009-10,Detroit Pistons,San Antonio Spurs
1628499,Antonius Cleveland,2017-18,Dallas Mavericks,Atlanta Hawks
76397,Archie Clark,1968-69,Los Angeles Lakers,Philadelphia 76ers
76397,Archie Clark,1971-72,Philadelphia 76ers,Washington Wizards
76397,Archie Clark,1971-72,Washington Wizards,Philadelphia 76ers
76397,Archie Clark,1974-75,Washington Wizards,Oklahoma City Thunder
76397,Archie Clark,1975-76,Oklahoma City Thunder,Detroit Pistons
76546,Archie Dees,1959-60,Sacramento Kings,Detroit Pistons
76546,Archie Dees,1961-62,Detroit Pistons,Washington Wizards
203462,Archie Goodwin,2016-17,Phoenix Suns,New Orleans Pelicans
203462,Archie Goodwin,2016-17,New Orleans Pelicans,Brooklyn Nets
202620,Arinze Onuaku,2013-14,New Orleans Pelicans,Cleveland Cavaliers
202620,Arinze Onuaku,2016-17,Minnesota Timberwolves,Orlando Magic
288,Armen Gilliam,1989-90,Phoenix Suns,Charlotte Hornets
288,Armen Gilliam,1990-91,Charlotte Hornets,Philadelphia 76ers
288,Armen Gilliam,1993-94,Philadelphia 76ers,Brooklyn Nets
288,Armen Gilliam,1996-97,Brooklyn Nets,Milwaukee Bucks
288,Armen Gilliam,1999-00,Milwaukee Bucks,Utah Jazz
202356,Armon Johnson,2011-12,Portland Trail Blazers,Brooklyn Nets
77024,Armond Hill,1980-81,Atlanta Hawks,Oklahoma City Thunder
77024,Armond Hill,1981-82,Oklahoma City Thunder,Los Angeles Clippers
77024,Armond Hill,1983-84,Milwaukee Bucks,Atlanta Hawks
1629717,Armoni Brooks,2021-22,Houston Rockets,Toronto Raptors
77967,Arnie Risen,1955-56,Sacramento Kings,Boston Celtics
203382,Aron Baynes,2015-16,San Antonio Spurs,Detroit Pistons
203382,Aron Baynes,2017-18,Detroit Pistons,Boston Celtics
203382,Aron Baynes,2019-20,Boston Celtics,Phoenix Suns
203382,Aron Baynes,2020-21,Phoenix Suns,Toronto Raptors
201167,Arron Afflalo,2009-10,Detroit Pistons,Denver Nuggets
201167,Arron Afflalo,2012-13,Denver Nuggets,Orlando Magic
201167,Arron Afflalo,2014-15,Orlando Magic,Denver Nuggets
201167,Arron Afflalo,2014-15,Denver Nuggets,Portland Trail Blazers
201167,Arron Afflalo,2016-17,New York Knicks,Sacramento Kings
201167,Arron Afflalo,2017-18,Sacramento Kings,Orlando Magic
76311,Art Burris,1951-52,Detroit Pistons,Atlanta Hawks
76956,Art Harris,1969-70,Oklahoma City Thunder,Phoenix Suns
76956,Art Harris,1969-70,Phoenix Suns,Oklahoma City Thunder
77015,Art Heyman,1965-66,New York Knicks,Sacramento Kings
77015,Art Heyman,1965-66,Sacramento Kings,Philadelphia 76ers
1609,Art Long,2001-02,Sacramento Kings,Oklahoma City Thunder
1609,Art Long,2002-03,Oklahoma City Thunder,Philadelphia 76ers
1609,Art Long,2002-03,Philadelphia 76ers,Toronto Raptors
78232,Art Spoelstra,1957-58,Sacramento Kings,Los Angeles Lakers
78539,Arthur Williams,1970-71,Houston Rockets,Boston Celtics
600014,Artis Gilmore,1982-83,Chicago Bulls,San Antonio Spurs
600014,Artis Gilmore,1987-88,San Antonio Spurs,Chicago Bulls
600014,Artis Gilmore,1987-88,Chicago Bulls,Boston Celtics
732,Ashraf Amaya,1996-97,Memphis Grizzlies,Washington Wizards
1630204,Ashton Hagans,2023-24,Minnesota Timberwolves,Portland Trail Blazers
76348,Austin Carr,1980-81,Cleveland Cavaliers,Dallas Mavericks
76348,Austin Carr,1980-81,Dallas Mavericks,Washington Wizards
1506,Austin Croshere,2006-07,Indiana Pacers,Dallas Mavericks
1506,Austin Croshere,2007-08,Dallas Mavericks,Golden State Warriors
1506,Austin Croshere,2008-09,Golden State Warriors,Milwaukee Bucks
1506,Austin Croshere,2008-09,Milwaukee Bucks,San Antonio Spurs
201948,Austin Daye,2012-13,Detroit Pistons,Memphis Grizzlies
201948,Austin Daye,2013-14,Toronto Raptors,San Antonio Spurs
201948,Austin Daye,2014-15,San Antonio Spurs,Atlanta Hawks
203085,Austin Rivers,2014-15,New Orleans Pelicans,Los Angeles Clippers
203085,Austin Rivers,2018-19,Los Angeles Clippers,Washington Wizards
203085,Austin Rivers,2018-19,Washington Wizards,Houston Rockets
203085,Austin Rivers,2020-21,Houston Rockets,New York Knicks
203085,Austin Rivers,2020-21,New York Knicks,Denver Nuggets
203085,Austin Rivers,2022-23,Denver Nuggets,Minnesota Timberwolves
202340,Avery Bradley,2017-18,Boston Celtics,Detroit Pistons
202340,Avery Bradley,2017-18,Detroit Pistons,Los Angeles Clippers
202340,Avery Bradley,2018-19,Los Angeles Clippers,Memphis Grizzlies
202340,Avery Bradley,2020-21,Los Angeles Lakers,Miami Heat
202340,Avery Bradley,2020-21,Miami Heat,Houston Rockets
422,Avery Johnson,1990-91,Oklahoma City Thunder,Denver Nuggets
422,Avery Johnson,1990-91,Denver Nuggets,San Antonio Spurs
422,Avery Johnson,1991-92,San Antonio Spurs,Houston Rockets
422,Avery Johnson,1993-94,San Antonio Spurs,Golden State Warriors
422,Avery Johnson,1994-95,Golden State Warriors,San Antonio Spurs
422,Avery Johnson,2001-02,San Antonio Spurs,Denver Nuggets
422,Avery Johnson,2001-02,Denver Nuggets,Dallas Mavericks
422,Avery Johnson,2003-04,Dallas Mavericks,Golden State Warriors
2852,Awvee Storey,2005-06,Brooklyn Nets,Washington Wizards
2852,Awvee Storey,2007-08,Washington Wizards,Milwaukee Bucks
1626253,Axel Toupane,2016-17,Denver Nuggets,Milwaukee Bucks
1626253,Axel Toupane,2016-17,Milwaukee Bucks,New Orleans Pelicans
769,B.J. Armstrong,1995-96,Chicago Bulls,Golden State Warriors
769,B.J. Armstrong,1997-98,Golden State Warriors,Charlotte Hornets
769,B.J. Armstrong,1998-99,Charlotte Hornets,Orlando Magic
1629168,BJ Johnson,2018-19,Atlanta Hawks,Sacramento Kings
77070,Bailey Howell,1964-65,Detroit Pistons,Washington Wizards
77070,Bailey Howell,1966-67,Washington Wizards,Boston Celtics
77070,Bailey Howell,1970-71,Boston Celtics,Philadelphia 76ers
76324,Barney Cable,1959-60,Detroit Pistons,Philadelphia 76ers
76324,Barney Cable,1961-62,Philadelphia 76ers,Atlanta Hawks
76324,Barney Cable,1963-64,Atlanta Hawks,Washington Wizards
1884,Baron Davis,2002-03,Charlotte Hornets,New Orleans Pelicans
1884,Baron Davis,2004-05,New Orleans Pelicans,Golden State Warriors
1884,Baron Davis,2008-09,Golden State Warriors,Los Angeles Clippers
1884,Baron Davis,2010-11,Los Angeles Clippers,Cleveland Cavaliers
77307,Barry Kramer,1964-65,Golden State Warriors,New York Knicks
77294,Bart Kofoed,1990-91,Utah Jazz,Golden State Warriors
77294,Bart Kofoed,1991-92,Golden State Warriors,Oklahoma City Thunder
77294,Bart Kofoed,1992-93,Oklahoma City Thunder,Boston Celtics
76412,Ben Coleman,1987-88,Brooklyn Nets,Philadelphia 76ers
76412,Ben Coleman,1989-90,Philadelphia 76ers,Milwaukee Bucks
76412,Ben Coleman,1993-94,Milwaukee Bucks,Detroit Pistons
989,Ben Davis,1997-98,Phoenix Suns,New York Knicks
989,Ben Davis,1999-00,New York Knicks,Phoenix Suns
2732,Ben Gordon,2009-10,Chicago Bulls,Detroit Pistons
2732,Ben Gordon,2012-13,Detroit Pistons,Charlotte Hornets
2732,Ben Gordon,2014-15,Charlotte Hornets,Orlando Magic
77524,Ben McDonald,1986-87,Cleveland Cavaliers,Golden State Warriors
203463,Ben McLemore,2017-18,Sacramento Kings,Memphis Grizzlies
203463,Ben McLemore,2018-19,Memphis Grizzlies,Sacramento Kings
203463,Ben McLemore,2019-20,Sacramento Kings,Houston Rockets
203463,Ben McLemore,2020-21,Houston Rockets,Los Angeles Lakers
77873,Ben Poquette,1979-80,Detroit Pistons,Utah Jazz
77873,Ben Poquette,1983-84,Utah Jazz,Cleveland Cavaliers
77873,Ben Poquette,1986-87,Cleveland Cavaliers,Chicago Bulls
1627732,Ben Simmons,2022-23,Philadelphia 76ers,Brooklyn Nets
202386,Ben Uzoh,2011-12,Brooklyn Nets,Cleveland Cavaliers
202386,Ben Uzoh,2011-12,Cleveland Cavaliers,Toronto Raptors
1112,Ben Wallace,1999-00,Washington Wizards,Orlando Magic
1112,Ben Wallace,2000-01,Orlando Magic,Detroit Pistons
1112,Ben Wallace,2006-07,Detroit Pistons,Chicago Bulls
1112,Ben Wallace,2007-08,Chicago Bulls,Cleveland Cavaliers
1112,Ben Wallace,2009-10,Cleveland Cavaliers,Detroit Pistons
78458,Ben Warley,1965-66,Philadelphia 76ers,Washington Wizards
78458,Ben Warley,1965-66,Washington Wizards,Philadelphia 76ers
2757,Beno Udrih,2007-08,San Antonio Spurs,Sacramento Kings
2757,Beno Udrih,2011-12,Sacramento Kings,Milwaukee Bucks
2757,Beno Udrih,2012-13,Milwaukee Bucks,Orlando Magic
2757,Beno Udrih,2013-14,New York Knicks,Memphis Grizzlies
2757,Beno Udrih,2015-16,Memphis Grizzlies,Miami Heat
104,Benoit Benjamin,1990-91,Los Angeles Clippers,Oklahoma City Thunder
104,Benoit Benjamin,1992-93,Oklahoma City Thunder,Los Angeles Lakers
104,Benoit Benjamin,1995-96,Brooklyn Nets,Memphis Grizzlies
104,Benoit Benjamin,1995-96,Memphis Grizzlies,Milwaukee Bucks
104,Benoit Benjamin,1997-98,Toronto Raptors,Philadelphia 76ers
104,Benoit Benjamin,1999-00,Philadelphia 76ers,Cleveland Cavaliers
77264,Bernard King,1979-80,Brooklyn Nets,Utah Jazz
77264,Bernard King,1980-81,Utah Jazz,Golden State Warriors
77264,Bernard King,1982-83,Golden State Warriors,New York Knicks
77264,Bernard King,1987-88,New York Knicks,Washington Wizards
77264,Bernard King,1992-93,Washington Wizards,Brooklyn Nets
2774,Bernard Robinson,2006-07,Charlotte Hornets,Brooklyn Nets
78323,Bernard Thompson,1985-86,Portland Trail Blazers,Phoenix Suns
78323,Bernard Thompson,1988-89,Phoenix Suns,Houston Rockets
76761,Bernie Fryer,1974-75,Portland Trail Blazers,Utah Jazz
76253,Bill Bridges,1971-72,Atlanta Hawks,Philadelphia 76ers
76253,Bill Bridges,1972-73,Los Angeles Lakers,Philadelphia 76ers
76253,Bill Bridges,1974-75,Los Angeles Lakers,Golden State Warriors
76253,Bill Bridges,1974-75,Golden State Warriors,Los Angeles Lakers
76362,Bill Cartwright,1988-89,New York Knicks,Chicago Bulls
76362,Bill Cartwright,1994-95,Chicago Bulls,Oklahoma City Thunder
76406,Bill Closs,1951-52,Golden State Warriors,Detroit Pistons
223,Bill Curley,1997-98,Detroit Pistons,Minnesota Timberwolves
223,Bill Curley,1999-00,Minnesota Timberwolves,Houston Rockets
223,Bill Curley,1999-00,Houston Rockets,Golden State Warriors
223,Bill Curley,2000-01,Dallas Mavericks,Golden State Warriors
76576,Bill Dinwiddie,1970-71,Sacramento Kings,Boston Celtics
76576,Bill Dinwiddie,1971-72,Boston Celtics,Milwaukee Bucks
76785,Bill Garnett,1984-85,Dallas Mavericks,Indiana Pacers
76944,Bill Hanzlik,1982-83,Oklahoma City Thunder,Denver Nuggets
77004,Bill Henry,1949-50,Detroit Pistons,Atlanta Hawks
77004,Bill Henry,1949-50,Atlanta Hawks,Detroit Pistons
77013,Bill Hewitt,1969-70,Los Angeles Lakers,Detroit Pistons
77013,Bill Hewitt,1972-73,Detroit Pistons,Los Angeles Clippers
77013,Bill Hewitt,1974-75,Los Angeles Clippers,Chicago Bulls
77247,Bill Kenville,1956-57,Philadelphia 76ers,Detroit Pistons
100263,Bill Laimbeer,1981-82,Cleveland Cavaliers,Detroit Pistons
77481,Bill Martin,1986-87,Indiana Pacers,New York Knicks
77481,Bill Martin,1987-88,New York Knicks,Phoenix Suns
77531,Bill McGill,1963-64,Washington Wizards,New York Knicks
77531,Bill McGill,1964-65,New York Knicks,Los Angeles Lakers
77531,Bill McGill,1964-65,Los Angeles Lakers,Atlanta Hawks
77997,Bill Robinzine,1980-81,Sacramento Kings,Cleveland Cavaliers
77997,Bill Robinzine,1980-81,Cleveland Cavaliers,Dallas Mavericks
78209,Bill Smith,1961-62,Portland Trail Blazers,New York Knicks
78385,Bill Turner,1969-70,Golden State Warriors,Sacramento Kings
78385,Bill Turner,1972-73,Golden State Warriors,Los Angeles Lakers
78385,Bill Turner,1972-73,Los Angeles Lakers,Portland Trail Blazers
78450,Bill Walton,1979-80,Portland Trail Blazers,Los Angeles Clippers
78450,Bill Walton,1985-86,Los Angeles Clippers,Boston Celtics
82,Bill Wennington,1990-91,Dallas Mavericks,Sacramento Kings
82,Bill Wennington,1993-94,Sacramento Kings,Chicago Bulls
82,Bill Wennington,1999-00,Chicago Bulls,Sacramento Kings
78577,Bill Willoughby,1977-78,Atlanta Hawks,Los Angeles Clippers
78577,Bill Willoughby,1979-80,Los Angeles Clippers,Cleveland Cavaliers
78577,Bill Willoughby,1980-81,Cleveland Cavaliers,Houston Rockets
78577,Bill Willoughby,1982-83,Houston Rockets,San Antonio Spurs
78577,Bill Willoughby,1982-83,San Antonio Spurs,Brooklyn Nets
76967,Billy Hassett,1949-50,Los Angeles Lakers,Atlanta Hawks
77290,Billy Knight,1977-78,Indiana Pacers,Los Angeles Clippers
77290,Billy Knight,1978-79,Los Angeles Clippers,Boston Celtics
77290,Billy Knight,1978-79,Boston Celtics,Indiana Pacers
77290,Billy Knight,1983-84,Indiana Pacers,Sacramento Kings
77290,Billy Knight,1984-85,Sacramento Kings,San Antonio Spurs
77290,Billy Knight,1984-85,San Antonio Spurs,Sacramento Kings
77547,Billy McKinney,1980-81,Sacramento Kings,Utah Jazz
77547,Billy McKinney,1980-81,Utah Jazz,Denver Nuggets
77547,Billy McKinney,1983-84,Denver Nuggets,Los Angeles Clippers
77547,Billy McKinney,1985-86,Los Angeles Clippers,Chicago Bulls
182,Billy Owens,1994-95,Golden State Warriors,Miami Heat
182,Billy Owens,1995-96,Miami Heat,Sacramento Kings
182,Billy Owens,1998-99,Sacramento Kings,Oklahoma City Thunder
182,Billy Owens,1999-00,Oklahoma City Thunder,Philadelphia 76ers
182,Billy Owens,1999-00,Philadelphia 76ers,Golden State Warriors
77817,Billy Paultz,1979-80,San Antonio Spurs,Houston Rockets
77817,Billy Paultz,1979-80,Houston Rockets,San Antonio Spurs
77817,Billy Paultz,1982-83,Houston Rockets,San Antonio Spurs
77817,Billy Paultz,1984-85,Atlanta Hawks,Utah Jazz
2873,Billy Thomas,2005-06,Brooklyn Nets,Washington Wizards
2873,Billy Thomas,2007-08,Washington Wizards,Brooklyn Nets
2873,Billy Thomas,2007-08,Brooklyn Nets,Cleveland Cavaliers
1631,Billy Thompson,1988-89,Los Angeles Lakers,Miami Heat
1631,Billy Thompson,1991-92,Miami Heat,Golden State Warriors
76121,Billyray Bates,1982-83,Portland Trail Blazers,Washington Wizards
76121,Billyray Bates,1982-83,Washington Wizards,Los Angeles Lakers
902,Bimbo Coles,1995-96,Miami Heat,Golden State Warriors
902,Bimbo Coles,1999-00,Golden State Warriors,Atlanta Hawks
902,Bimbo Coles,2000-01,Atlanta Hawks,Cleveland Cavaliers
902,Bimbo Coles,2002-03,Cleveland Cavaliers,Boston Celtics
78202,Bingo Smith,1970-71,Houston Rockets,Cleveland Cavaliers
78202,Bingo Smith,1979-80,Cleveland Cavaliers,Los Angeles Clippers
202687,Bismack Biyombo,2015-16,Charlotte Hornets,Toronto Raptors
202687,Bismack Biyombo,2016-17,Toronto Raptors,Orlando Magic
202687,Bismack Biyombo,2018-19,Orlando Magic,Charlotte Hornets
202687,Bismack Biyombo,2021-22,Charlotte Hornets,Phoenix Suns
202687,Bismack Biyombo,2023-24,Phoenix Suns,Memphis Grizzlies
202687,Bismack Biyombo,2023-24,Memphis Grizzlies,Oklahoma City Thunder
183,Bison Dele,1993-94,Orlando Magic,Denver Nuggets
183,Bison Dele,1995-96,Denver Nuggets,Los Angeles Clippers
183,Bison Dele,1996-97,Los Angeles Clippers,Chicago Bulls
183,Bison Dele,1997-98,Chicago Bulls,Detroit Pistons
78656,Blair Rasmussen,1991-92,Denver Nuggets,Atlanta Hawks
201336,Blake Ahearn,2008-09,Miami Heat,San Antonio Spurs
201336,Blake Ahearn,2011-12,San Antonio Spurs,Utah Jazz
201933,Blake Griffin,2017-18,Los Angeles Clippers,Detroit Pistons
201933,Blake Griffin,2020-21,Detroit Pistons,Brooklyn Nets
201933,Blake Griffin,2022-23,Brooklyn Nets,Boston Celtics
898,Blue Edwards,1992-93,Utah Jazz,Milwaukee Bucks
898,Blue Edwards,1994-95,Milwaukee Bucks,Boston Celtics
898,Blue Edwards,1994-95,Boston Celtics,Utah Jazz
898,Blue Edwards,1998-99,Memphis Grizzlies,Miami Heat
77260,Bo Kimble,1992-93,Los Angeles Clippers,New York Knicks
448,Bo Outlaw,1997-98,Los Angeles Clippers,Orlando Magic
448,Bo Outlaw,2001-02,Orlando Magic,Phoenix Suns
448,Bo Outlaw,2003-04,Phoenix Suns,Memphis Grizzlies
448,Bo Outlaw,2004-05,Memphis Grizzlies,Phoenix Suns
448,Bo Outlaw,2005-06,Phoenix Suns,Orlando Magic
76165,Bob Bigelow,1977-78,Sacramento Kings,Boston Celtics
76206,Bob Boozer,1963-64,Sacramento Kings,New York Knicks
76206,Bob Boozer,1965-66,New York Knicks,Los Angeles Lakers
76206,Bob Boozer,1966-67,Los Angeles Lakers,Chicago Bulls
76206,Bob Boozer,1969-70,Chicago Bulls,Oklahoma City Thunder
76206,Bob Boozer,1970-71,Oklahoma City Thunder,Milwaukee Bucks
76313,Bob Burrow,1957-58,Sacramento Kings,Los Angeles Lakers
76346,Bob Carpenter,1950-51,Detroit Pistons,Atlanta Hawks
76352,Bob Carrington,1977-78,Brooklyn Nets,Indiana Pacers
76395,Bob Christian,1973-74,Atlanta Hawks,Phoenix Suns
600003,Bob Cousy,1969-70,Boston Celtics,Sacramento Kings
76500,Bob Dandridge,1977-78,Milwaukee Bucks,Washington Wizards
76500,Bob Dandridge,1981-82,Washington Wizards,Milwaukee Bucks
76610,Bob Duffy,1963-64,Atlanta Hawks,Detroit Pistons
76712,Bob Ferry,1960-61,Atlanta Hawks,Detroit Pistons
76712,Bob Ferry,1964-65,Detroit Pistons,Washington Wizards
76895,Bob Gross,1982-83,Portland Trail Blazers,Los Angeles Clippers
76942,Bob Hansen,1990-91,Utah Jazz,Sacramento Kings
76942,Bob Hansen,1991-92,Sacramento Kings,Chicago Bulls
76959,Bob Harris,1950-51,Detroit Pistons,Boston Celtics
76962,Bob Harrison,1953-54,Los Angeles Lakers,Atlanta Hawks
76962,Bob Harrison,1956-57,Atlanta Hawks,Philadelphia 76ers
77227,Bob Kauffman,1969-70,Oklahoma City Thunder,Chicago Bulls
77227,Bob Kauffman,1970-71,Chicago Bulls,Los Angeles Clippers
77227,Bob Kauffman,1974-75,Los Angeles Clippers,Atlanta Hawks
77277,Bob Kinney,1948-49,Detroit Pistons,Boston Celtics
600005,Bob Lanier,1979-80,Detroit Pistons,Milwaukee Bucks
600005,Bob Lanier,1979-80,Milwaukee Bucks,Detroit Pistons
77371,Bob Leonard,1961-62,Los Angeles Lakers,Washington Wizards
77412,Bob Love,1968-69,Sacramento Kings,Milwaukee Bucks
77412,Bob Love,1968-69,Milwaukee Bucks,Chicago Bulls
77412,Bob Love,1976-77,Chicago Bulls,Brooklyn Nets
77412,Bob Love,1976-77,Brooklyn Nets,Oklahoma City Thunder
77498,Bob McAdoo,1976-77,Los Angeles Clippers,New York Knicks
77498,Bob McAdoo,1978-79,New York Knicks,Boston Celtics
77498,Bob McAdoo,1980-81,Detroit Pistons,Brooklyn Nets
77498,Bob McAdoo,1985-86,Los Angeles Lakers,Philadelphia 76ers
737,Bob McCann,1991-92,Dallas Mavericks,Detroit Pistons
737,Bob McCann,1992-93,Detroit Pistons,Minnesota Timberwolves
737,Bob McCann,1995-96,Minnesota Timberwolves,Washington Wizards
737,Bob McCann,1997-98,Washington Wizards,Toronto Raptors
77562,Bob McNeill,1961-62,New York Knicks,Los Angeles Lakers
77688,Bob Nash,1977-78,Detroit Pistons,Sacramento Kings
77843,Bob Peterson,1954-55,Atlanta Hawks,New York Knicks
77892,Bob Quick,1969-70,Washington Wizards,Detroit Pistons
78042,Bob Rule,1971-72,Oklahoma City Thunder,Philadelphia 76ers
78042,Bob Rule,1972-73,Philadelphia 76ers,Cleveland Cavaliers
78042,Bob Rule,1974-75,Cleveland Cavaliers,Milwaukee Bucks
682,Bob Sura,2000-01,Cleveland Cavaliers,Golden State Warriors
682,Bob Sura,2003-04,Golden State Warriors,Detroit Pistons
682,Bob Sura,2003-04,Detroit Pistons,Atlanta Hawks
738,Bob Thornton,1987-88,New York Knicks,Philadelphia 76ers
738,Bob Thornton,1990-91,Philadelphia 76ers,Minnesota Timberwolves
738,Bob Thornton,1991-92,Minnesota Timberwolves,Utah Jazz
738,Bob Thornton,1995-96,Utah Jazz,Washington Wizards
78459,Bob Warlick,1966-67,Detroit Pistons,Golden State Warriors
78459,Bob Warlick,1968-69,Golden State Warriors,Milwaukee Bucks
78459,Bob Warlick,1968-69,Milwaukee Bucks,Phoenix Suns
78485,Bob Weiss,1967-68,Philadelphia 76ers,Oklahoma City Thunder
78485,Bob Weiss,1968-69,Oklahoma City Thunder,Milwaukee Bucks
78485,Bob Weiss,1968-69,Milwaukee Bucks,Chicago Bulls
78485,Bob Weiss,1974-75,Chicago Bulls,Los Angeles Clippers
78485,Bob Weiss,1976-77,Los Angeles Clippers,Washington Wizards
78531,Bob Wilkerson,1977-78,Oklahoma City Thunder,Denver Nuggets
78531,Bob Wilkerson,1980-81,Denver Nuggets,Chicago Bulls
78531,Bob Wilkerson,1981-82,Chicago Bulls,Cleveland Cavaliers
1626246,Boban Marjanovic,2016-17,San Antonio Spurs,Detroit Pistons
1626246,Boban Marjanovic,2017-18,Detroit Pistons,Los Angeles Clippers
1626246,Boban Marjanovic,2018-19,Los Angeles Clippers,Philadelphia 76ers
1626246,Boban Marjanovic,2022-23,Dallas Mavericks,Houston Rockets
201628,Bobby Brown,2008-09,Sacramento Kings,Minnesota Timberwolves
201628,Bobby Brown,2009-10,New Orleans Pelicans,Los Angeles Clippers
76368,Bobby Cattage,1985-86,Utah Jazz,Brooklyn Nets
